timeStep pedestrianId velocity-PID6
9 15 0.05290066227933864
9 16 1.2758821551220787
9 17 0.0
9 18 0.0
9 19 0.0
9 20 1.0839145128717387
9 21 0.08589402288235427
9 22 1.3812828391034777
9 23 0.0
9 24 0.9165295299816758
9 25 0.057579444188637134
9 26 1.179044003740021
9 27 0.5263355040068617
9 28 0.1969049053997602
9 29 1.2619307078413298
9 30 1.1923092803574502
9 31 0.27118106512213475
9 32 0.3632196984563377
9 33 0.0
9 34 0.0
9 35 0.2657510034346169
9 36 0.8035462145861991
9 37 1.0599916514909677
9 38 0.05351274085869689
9 39 1.1464129432542447
9 40 0.21476867103873132
9 41 0.503986149935586
9 42 0.22068330742209238
9 43 1.227814882500938
9 44 0.9217101611561127
9 45 0.0
9 46 0.3835377492042163
9 47 0.0
9 48 0.0
9 49 0.0
9 50 0.7888611494498295
9 51 0.242423678650565
9 52 0.0
9 53 0.0
9 54 0.42226907368880523
9 55 0.01901019919695002
9 56 0.8938121937461508
9 57 0.15487714347876755
9 58 0.1872252323196944
9 59 1.02255256168011
9 60 1.3357700579917808
9 61 0.0
9 62 0.880295586469926
9 63 0.2418545180807003
9 64 0.9387795189780107
9 65 0.39821273042651006
9 66 0.274406783412971
9 67 0.20845361915701993
9 68 0.21542263037633616
9 69 0.008278829425902537
10 10 0.0
10 11 0.0
10 12 0.02084909309531671
10 13 0.7854654234588601
10 14 0.0
10 15 0.16991082039126545
10 16 1.279523110515877
10 17 0.0
10 18 0.16473810804330188
10 19 0.0
10 20 0.49012524635060123
10 21 0.37304461028144
10 22 1.3285095982049782
10 23 0.1397882919512672
10 24 0.7653344460207483
10 25 0.9975127376890701
10 26 1.3070451880848464
10 27 1.3280226959195587
10 28 0.09507926029345237
10 29 1.3379614635131798
10 30 0.6427017585478808
10 31 0.3522178078154938
10 32 1.0298539197101015
10 33 0.0
10 34 0.0
10 35 0.2208256094292197
10 36 0.9782966947459592
10 37 0.6855986942116172
10 38 0.3095235399788431
10 39 1.3812828391034775
10 40 0.6828764298303618
10 41 0.2565725231834428
10 42 0.9970501885976396
10 43 0.2805968716440549
10 44 0.8753194210982677
10 45 0.0
10 46 0.5299958257454885
10 47 0.13970877311154858
10 48 0.2188732527247422
10 49 0.1584057077217981
10 50 1.2035687974930716
10 51 0.8367529255718227
10 52 0.0
10 53 0.6066518247582299
10 54 1.2457965684342682
10 55 0.5642963886288437
10 56 0.8999966954698077
10 57 0.0
10 58 0.24888969706673475
10 59 0.6359771716671966
10 60 0.5102229640138328
10 61 0.2647252957122357
10 62 0.6290118674406239
10 63 0.18965695111499054
10 64 0.5474479092873621
10 65 0.3791675422067644
10 66 0.2842717022289129
10 67 0.19007600117110893
10 68 0.022793155159148874
10 69 0.11568066955185213
11 10 0.0
11 11 0.0
11 12 0.858453899114739
11 13 0.9696255044753372
11 14 0.0
11 15 0.0
11 16 0.8855961276720328
11 17 0.0
11 18 0.3407639448329008
11 19 0.0
11 20 0.550780709766586
11 21 0.4868210974506959
11 22 1.3283772936558156
11 23 0.25923515411413167
11 24 0.9450284692215297
11 25 0.32990976204926437
11 26 1.1584783281127113
11 27 1.1616783082016156
11 28 0.009466369970652741
11 29 1.359212875218629
11 30 0.43586232776940753
11 31 0.41056531619857967
11 32 0.317588010996906
11 33 0.05491915625480293
11 34 0.0
11 35 0.09908978180339145
11 36 0.5299958257454851
11 37 0.3807404077901231
11 38 0.25896969608800446
11 39 1.3303870353453637
11 40 0.7097912252469918
11 41 0.0
11 42 1.205675017636397
11 43 0.4738372007493128
11 44 0.6843098866092042
11 45 0.27610239209870735
11 46 0.3264056864589404
11 47 0.22115196071990273
11 48 0.4305879524649037
11 49 0.10212462995083267
11 50 0.39380981079950933
11 51 0.6981625674228679
11 52 0.16030123001321342
11 53 0.8047062242107971
11 54 0.3500000990704645
11 55 0.42754140699848164
11 56 1.0204459280276659
11 57 0.0
11 58 0.6075261347180857
11 59 0.6262415977806927
11 60 0.7734172608799712
11 61 0.7367823464112815
11 62 0.5299049728572968
11 63 0.032259476901643006
11 64 0.7179613073252464
11 65 0.4153884997486398
11 66 0.4137833590545915
11 67 0.7855942040836935
11 68 0.14641453103467184
11 69 0.2619973355981792
12 10 0.0
12 11 0.0
12 12 0.2618273577603787
12 13 0.0
12 14 0.0
12 15 0.0
12 16 0.6697482601327227
12 17 0.0
12 18 0.006772637247776255
12 19 0.0
12 20 0.6844937257470105
12 21 0.46593253171407867
12 22 1.1661100906376027
12 23 0.4193592615862881
12 24 0.9527778416342683
12 25 0.19445485936079654
12 26 0.7958402768048188
12 27 0.9675532319519277
12 28 0.46048729189964294
12 29 1.384945834916245
12 30 0.5773889464993776
12 31 0.24888969706673997
12 32 0.45192251868744315
12 33 0.26815852629960074
12 34 0.0
12 35 0.0
12 36 0.4430829927317618
12 37 0.20769424987432872
12 38 0.15861154135918323
12 39 1.2833940254197953
12 40 0.7018054505677543
12 41 0.6804865808922067
12 42 0.7645144148121702
12 43 0.6122774052575999
12 44 0.6094411765141252
12 45 0.21265434318341847
12 46 0.21812760720051916
12 47 0.0
12 48 0.18427330794548138
12 49 0.21899212407653693
12 50 0.30316836974355127
12 51 0.758720165870146
12 52 0.5102229640138296
12 53 0.0
12 54 0.0
12 55 0.3643634488623929
12 56 0.9146262146851522
12 57 0.0
12 58 0.528350318092099
12 59 0.8307769994972715
12 60 0.9664330154537184
12 61 1.2389518864069609
12 62 0.5102229640138324
12 63 0.0
12 64 0.7202074853983647
12 65 0.03639985789051307
12 66 0.14292539603422044
12 67 0.26134096299887843
12 68 0.30639399813348095
12 69 0.23262626635451972
13 10 0.0
13 11 0.0
13 12 0.0
13 13 0.2728186927693814
13 14 0.10697402033148869
13 15 0.0
13 16 0.9793045914453437
13 17 0.0
13 18 0.25270871841459
13 19 0.0
13 20 0.31988077762896877
13 21 0.4243003197055439
13 22 1.0371161015613746
13 23 0.03841490987088326
13 24 0.5818649851190667
13 25 0.69247291745812
13 26 1.2605995595486186
13 27 0.0
13 28 0.21919954765072255
13 29 1.339422070181284
13 30 0.9929264493888615
13 31 0.23866997126723422
13 32 0.512464139575894
13 33 0.07000691418586946
13 34 0.0
13 35 0.0
13 36 0.5904760341863369
13 37 0.3154411234131383
13 38 0.02371567737814351
13 39 1.207569453537627
13 40 0.6924729174581238
13 41 0.7526032509421312
13 42 0.7015598173542276
13 43 0.8060631342886818
13 44 0.5913840025315541
13 45 0.0
13 46 0.0
13 47 0.2536709877075002
13 48 0.337194273677079
13 49 0.026878428722918537
13 50 0.45416598289096277
13 51 0.6706814759813841
13 52 0.622353748358477
13 53 0.25696342906631636
13 54 0.0
13 55 0.3678393155695487
13 56 1.0527421325400863
13 57 0.0
13 58 0.0
13 59 0.6920674790777038
13 60 0.7631905793344227
13 61 0.4153884997486388
13 62 0.40731944731961145
13 63 0.034080597736417625
13 64 0.6865581460150093
13 65 0.0
13 66 0.0
13 67 0.09144988661376426
13 68 0.42953734207746047
13 69 0.15418975942829957
14 10 0.0
14 11 0.19051299787922613
14 12 0.05045384150607567
14 13 0.31209379030057016
14 14 0.27372395464367794
14 15 0.0
14 16 1.199234867032591
14 17 0.0
14 18 0.5299958257454797
14 19 0.0
14 20 0.7851606340016765
14 21 0.0
14 22 1.03795733726529
14 23 0.09608392231683066
14 24 0.5532656079297366
14 25 0.49256363381979695
14 26 0.8661220740140986
14 27 0.24191601074305033
14 28 0.008847536912072088
14 29 1.3695958723097141
14 30 0.2767258742705053
14 31 0.23125464564732337
14 32 0.5325098310165562
14 33 0.14031402422346045
14 34 0.0
14 35 0.36365992093706884
14 36 0.9198688766098536
14 37 0.5352756691091755
14 38 0.309523539978846
14 39 1.0041333318147831
14 40 0.5809147927232241
14 41 0.8307769994972763
14 42 0.7541181155263785
14 43 0.3336499013232512
14 44 0.692472917458124
14 45 0.0
14 46 0.0
14 47 0.3984073916890349
14 48 0.4832070111082041
14 49 0.0
14 50 0.6374347963861922
14 51 0.30952353997884835
14 52 0.37176221260131476
14 53 0.2944320252639513
14 54 0.39227178707972404
14 55 0.5029112824706999
14 56 0.997512737689072
14 57 0.0
14 58 0.43112110520825475
14 59 0.47469629310495826
14 60 0.1525030473875461
14 61 0.152459459680969
14 62 0.45494249071729476
14 63 0.31988077762896505
14 64 0.5299958257454854
14 65 0.0
14 66 0.0
14 67 0.27348931519457814
14 68 0.48410829649389725
14 69 0.0
15 10 0.0
15 11 0.41307970296439805
15 12 1.3849458349162453
15 13 0.18615241483102585
15 14 0.1933941706850306
15 15 0.0
15 16 1.2287348936603668
15 17 0.0
15 18 0.01404479366646281
15 19 0.0
15 20 0.9920371413655974
15 21 0.0
15 22 1.3345996052930045
15 23 0.20069923897666056
15 24 0.4512204575302106
15 25 0.3448882513942322
15 26 0.534757898384744
15 27 0.5807059463631876
15 28 0.3227883279375471
15 29 1.3849458349162513
15 30 0.5132508411982735
15 31 0.2430015552835941
15 32 0.8802955864699296
15 33 0.5138425895559912
15 34 0.0
15 35 0.3174423088212592
15 36 0.8307769994972719
15 37 1.0349889627859818
15 38 0.08939119044165943
15 39 1.0781445228498618
15 40 0.5934258880738669
15 41 0.36916721076545567
15 42 0.8921407200053609
15 43 0.6120269901388262
15 44 0.6637929449808313
15 45 0.0
15 46 0.0
15 47 0.24937818442226253
15 48 0.0
15 49 0.0
15 50 0.2551114820069154
15 51 0.6201944536386141
15 52 0.0
15 53 0.0
15 54 0.17242427846663064
15 55 0.4826585968585098
15 56 0.5774762433110265
15 57 0.0
15 58 0.4014887767114007
15 59 0.2839287954722186
15 60 0.39191681714229765
15 61 0.08810092020180901
15 62 0.5474479092873594
15 63 0.08161461915739023
15 64 0.5250066520713627
15 65 0.0
15 66 0.0
15 67 0.0
15 68 0.523711412490812
15 69 0.4635645140012833
16 10 0.0
16 11 1.0815134407540243
16 12 0.8494364695299533
16 13 0.2810292204682505
16 14 0.1194465196960518
16 15 0.0
16 16 1.3632254436740923
16 17 0.0
16 18 0.0
16 19 0.20376738378503076
16 20 0.4896522957226702
16 21 0.0
16 22 1.1560718927823759
16 23 0.0
16 24 0.39128441869873826
16 25 0.19831376518678362
16 26 0.8569356780638173
16 27 0.8261621635144603
16 28 0.15144068494269475
16 29 1.2892742352375701
16 30 0.6599078631076465
16 31 0.10951873091419212
16 32 0.6598717179890652
16 33 0.0990680175266065
16 34 0.0
16 35 0.0
16 36 0.9608542712660124
16 37 1.1043669915684828
16 38 0.12718961519410277
16 39 1.1902906206591548
16 40 0.798035605997061
16 41 0.6167532877729414
16 42 0.6726823971514101
16 43 0.7222356011832944
16 44 0.7122142636208697
16 45 0.11881963987550134
16 46 0.0
16 47 0.5206819057366388
16 48 0.31609927047776587
16 49 0.0
16 50 0.6349443868213095
16 51 0.857545929441785
16 52 0.0
16 53 0.16719928261538267
16 54 0.19137778376675638
16 55 0.45722041038562217
16 56 0.5702236003405559
16 57 0.0
16 58 0.3645964428088678
16 59 1.0599916514909742
16 60 0.9792307409793086
16 61 0.4153884997486443
16 62 0.2787869350394647
16 63 0.0
16 64 0.5588230567401345
16 65 0.0
16 66 0.0
16 67 0.5289543523354465
16 68 0.290932492559531
16 69 0.47035445415851757
17 10 0.0
17 11 0.32570296340964755
17 12 0.5934213029910093
17 13 0.255229861136683
17 14 0.0
17 15 0.0
17 16 1.2795231105158777
17 17 0.0
17 18 0.0
17 19 0.4193592615862862
17 20 0.8543500293227361
17 21 0.0
17 22 0.9873356088597194
17 23 0.13483448718304927
17 24 0.9334310440025625
17 25 0.47531695383993416
17 26 0.9164022806638461
17 27 0.0
17 28 0.0
17 29 1.3184291553291743
17 30 0.6624947821818593
17 31 0.02015290195827486
17 32 0.5998258044761439
17 33 0.06463283916752463
17 34 0.0
17 35 0.674995243973114
17 36 1.0492923911853773
17 37 1.1932722870162586
17 38 0.3678393155695535
17 39 1.137086808915629
17 40 1.1861108504001536
17 41 0.940561623520707
17 42 0.6670509961340594
17 43 0.4987563688445283
17 44 0.981104689253986
17 45 0.40867468261206624
17 46 0.0
17 47 0.7069221485043791
17 48 0.6156076336907568
17 49 0.0
17 50 0.6481285890684213
17 51 0.8381244867538866
17 52 0.0
17 53 0.299181008519491
17 54 0.9644828155402925
17 55 0.8677558287754928
17 56 0.8827332296883743
17 57 0.0
17 58 0.3723048296620486
17 59 0.816936686314361
17 60 0.6462533727266175
17 61 0.6319628199449772
17 62 0.5476877488876958
17 63 0.0
17 64 1.3849458349162476
17 65 0.0
17 66 0.0
17 67 0.7174972429499148
17 68 0.3437671228698842
17 69 0.4077471025179198
18 10 0.0018825650873343775
18 11 0.14242563014373447
18 12 0.561963690136058
18 13 0.0
18 14 0.4259409449000097
18 15 0.44264940605131753
18 16 1.2348032279350916
18 17 0.0
18 18 0.39401061419788413
18 19 1.0106433865992097
18 20 0.7658806482338132
18 21 0.0
18 22 1.3839310985473228
18 23 0.1983459608475303
18 24 1.111961339522248
18 25 0.49327036170387994
18 26 0.9974447030731116
18 27 0.6743807847671436
18 28 0.0
18 29 1.3184291553291703
18 30 0.5261619730371254
18 31 0.367839315569557
18 32 0.5068165892264473
18 33 0.189353020880118
18 34 0.0
18 35 0.9404167271922992
18 36 1.1138396476417254
18 37 1.38494583491625
18 38 0.1995744495467067
18 39 1.106788355768222
18 40 1.2231009310982646
18 41 0.6522085771304252
18 42 0.6924729174581215
18 43 0.5844656203492418
18 44 1.171286660684494
18 45 0.5414927626420634
18 46 0.2531115710899037
18 47 1.2685823518574748
18 48 0.3309525129323361
18 49 0.0
18 50 0.4909137758971466
18 51 0.30952353997884724
18 52 0.0
18 53 0.5007515095715396
18 54 0.1752775640726836
18 55 0.7312324695283079
18 56 1.1595688140333977
18 57 0.0
18 58 0.4941053867216888
18 59 0.6808675827212206
18 60 0.8727181592170106
18 61 0.613406186824428
18 62 0.8149565761223309
18 63 0.0
18 64 1.1893326013966563
18 65 0.0
18 66 0.0
18 67 0.6031291066967269
18 68 0.32871323382465223
18 69 0.04767887724831573
19 10 0.20586243438872706
19 11 0.5299958257454827
19 12 1.3345996052930198
19 13 0.43160065422036287
19 14 0.42188353675022816
19 15 0.5015678326983816
19 16 1.1145502108863694
19 17 0.0
19 18 0.34256168178748403
19 19 0.5278065117186683
19 20 0.49730328333935236
19 21 0.0
19 22 1.337122978216774
19 23 0.0
19 24 1.0128858068505036
19 25 0.5182800162213397
19 26 1.0387093761871797
19 27 0.7034145697528018
19 28 0.0
19 29 1.2980652955998782
19 30 0.508246364272943
19 31 0.5416850257934845
19 32 0.41538849974863873
19 33 0.023580387355778373
19 34 0.2953653802712719
19 35 1.0807660541351634
19 36 1.38494583491625
19 37 1.3076948474469192
19 38 0.2799327406586923
19 39 1.1339825478387848
19 40 1.3306340499830038
19 41 0.5867745676314137
19 42 0.7541556081013967
19 43 0.6136715191876514
19 44 1.183669901521359
19 45 0.5005052135736541
19 46 0.039822075376256386
19 47 0.5534852953035765
19 48 0.41706578167744707
19 49 0.0
19 50 0.48437314658364017
19 51 0.6521229938385804
19 52 0.0
19 53 0.10353158656633528
19 54 0.23219665657457508
19 55 0.6627232223016082
19 56 1.1381197038447168
19 57 0.0
19 58 0.5702802333697337
19 59 1.0204459280276628
19 60 1.0416767122410704
19 61 0.5636979342229816
19 62 1.020445928027666
19 63 0.0
19 64 0.8089418240937639
19 65 0.08446017326336136
19 66 0.0
19 67 0.45979914446193826
19 68 0.30705539106210844
19 69 0.10165403635041871
20 10 0.40197073924429577
20 11 0.9892120073892307
20 12 0.7046653000816843
20 13 0.44768267580638776
20 14 0.2704082240722834
20 15 0.0
20 16 1.3184291553291743
20 17 0.4137592365462665
20 18 0.319880777628968
20 19 0.0
20 20 0.9178168536723851
20 21 0.0
20 22 1.3239857799483632
20 23 0.0
20 24 0.8307769994972759
20 25 0.6190470799576949
20 26 1.126872261201908
20 27 0.20820782971000887
20 28 0.0
20 29 1.3428037561734927
20 30 0.5052489985949745
20 31 0.7343982030058415
20 32 0.4905509768516659
20 33 0.0
20 34 0.41824772419165535
20 35 0.692472917458128
20 36 1.2860128264609303
20 37 1.1929368214729053
20 38 0.31174598909645385
20 39 0.9500502749988053
20 40 0.8827332296883762
20 41 0.5536032002091105
20 42 0.5199206134528108
20 43 0.6322077894392554
20 44 0.48437314658364594
20 45 0.3755693314556574
20 46 0.20436493291770694
20 47 0.2613203670080424
20 48 0.5058423316150641
20 49 0.0
20 50 0.6783345826014286
20 51 0.61579426223661
20 52 0.0
20 53 0.06417654463675715
20 54 0.5223705703620581
20 55 0.6190470799576956
20 56 0.4622185289984918
20 57 0.0
20 58 0.6861379123910365
20 59 0.9365114185359181
20 60 0.8827332296883764
20 61 0.3567385911914693
20 62 0.7534377500829372
20 63 0.12383978939053092
20 64 0.7747287052589221
20 65 0.24888969706673655
20 66 0.24798801712058774
20 67 0.6418491136316886
20 68 0.33168925919629894
20 69 0.27372395464367794
21 10 0.5513981358155172
21 11 0.9136723149323839
21 12 0.5742909901235441
21 13 0.5208606340162212
21 14 0.349475604984922
21 15 0.0
21 16 1.338078586104038
21 17 0.7917819671681919
21 18 0.3177218297619822
21 19 0.6794560086976773
21 20 0.7657587706528386
21 21 0.0
21 22 1.3849458349162462
21 23 0.0
21 24 0.4973838267347271
21 25 0.42525399842998834
21 26 1.1822165700772458
21 27 0.43144191284527855
21 28 0.0
21 29 1.3844300363899658
21 30 0.6924729174581241
21 31 1.3345996052930138
21 32 0.5878554674423505
21 33 0.0
